group,identity,data_sha256
ターゲット群 (星形成銀河),spec-473-51929-184,93ff9ddd6435da7206b3115df48f37d9c93e7374339bb372356133c142f8a179
ターゲット群 (星形成銀河),spec-535-51999-107,ce4ef37ecac720a4504492639b3440c2fe4456121614a29c4e3a0a8a6eaf916a
ターゲット群 (星形成銀河),spec-578-52339-337,09b4225543547995fc15a622bdcbbe54621309441d96e10ff36cb0daf41d284d
ターゲット群 (星形成銀河),spec-584-52049-401,7c5ba4f595794d07cb796e687f1a4161740d540633eef0a7d29c5aebc4150284
ターゲット群 (星形成銀河),spec-586-52023-258,d810c8d32859b195228a269abc3db86b2f21b10770ad3717be31ec1eed9f0f24
ターゲット群 (星形成銀河),spec-588-52045-151,016e7cbcf6d059ede5caed5c152d8d8e90414ceb5e285c3f08091420fc5c5eb1
ターゲット群 (星形成銀河),spec-640-52200-620,b86ec789e77d9d1b02c4f971f49638c9138dde6c38529981bcf4acab0e1060fd
ターゲット群 (星形成銀河),spec-655-52162-185,ea1671368a6d4443bc32932492b00f24e61e568f419c04f2a8f038336d14caf4
ターゲット群 (星形成銀河),spec-655-52162-199,4561e15645d9a01c2acc3361097b9cc54c8738d5bff7d8f9da88e0f38c03806a
ターゲット群 (星形成銀河),spec-655-52162-230,5771d26dcdd2055148be2bf0505065c9db5563bb73b5b53629e29c647e866eff
ターゲット群 (星形成銀河),spec-668-52162-28,f6989253c57ed620540fd3e7c15b5ec318ed787096aeec49fc1ec8c6796a5de8
ターゲット群 (星形成銀河),spec-700-52199-544,85644004c17d86e9d20b4637746c61e40a55f3133144a6f18eed0482b238f757
ターゲット群 (星形成銀河),spec-718-52206-349,9de771bc06ec5d90e892132ace9b81daec0532935f25ec42ea5d95ec7e98e322
ターゲット群 (星形成銀河),spec-740-52263-567,7e3b58e88a083d821d625eaf529cc7d196f0d3cf5e5a90b69dda58d1b43d9275
ターゲット群 (星形成銀河),spec-742-52263-116,c10b28a1799b3dfce794a4ddfa32b771f9092b915decaff30499838dc5ed4d0a
ターゲット群 (星形成銀河),spec-765-52254-422,e31767d1f026818ac378e0f3595eb62836c9f41939c37ced891b3af7aedfae2e
ターゲット群 (星形成銀河),spec-766-52247-361,c7e98d7354cd7d5ea61e17700366b7b9358999985de824738ac02770f3dae4f6
ターゲット群 (星形成銀河),spec-767-52252-254,ef94bed55fef7d5d9000bbb5874ab1557a0377e99a27520e6a0f45182fd9d82f
ターゲット群 (星形成銀河),spec-783-52325-186,1666274002afb2eac6147588610ef9d18cabf5b1235e0f4b6f19405b5425bf5d
ターゲット群 (星形成銀河),spec-794-52376-181,89c2d859dde7adcb010f4d9657a0e4ad29a787f30eef53df17c9ca6675a9b26b
ターゲット群 (星形成銀河),spec-830-52293-546,66ffda5006b4dfbac972b53aeca3c1ca3df336693ac0933da248888c5802f78b
ターゲット群 (星形成銀河),spec-834-52316-151,ba3f30a1bb229ca8dd625c2e635aa9d83e5ca4a59502d321372fb01e1671e0fa
ターゲット群 (星形成銀河),spec-835-52326-396,63d28ea37e9d40630e1b791f272f8735776d80df85d06f4ddf151a5a6dfa0e1e
ターゲット群 (星形成銀河),spec-894-52615-177,03d36071e71e0b9066f7172b25b1b1c3e8e06c2ff895d6a4ad0602cd067f364d
ターゲット群 (星形成銀河),spec-894-52615-349,290ea216c65a7d0ca353f8043e5d82bf3520079ab6d76dbb733e8dae3a5a02a7
ターゲット群 (星形成銀河),spec-898-52606-497,1c214e60cdaa8f75280cd0c332f151a4d021f21ae65a0f942f9ab574754e6ff0
ターゲット群 (星形成銀河),spec-929-52581-304,b297a95ff6fd2c02e1c7a4d760f2aa90ccfd60c443904d0c66d50bebac2d9c36
ターゲット群 (星形成銀河),spec-938-52708-85,1426c8c86b9568d404fc01a193bf0e00d7b295a83d89e80a69ede757f53ead0b
ターゲット群 (星形成銀河),spec-1004-52723-427,17eba83930fc4413e6a74c324305c04a11ef4bcd1997ec4f7a5dac6e31fb731e
ターゲット群 (星形成銀河),spec-1059-52618-493,505f81987d931938ff92cef38051da7b50fecb81e86a7dfefeb2872d6b03ad8b
ターゲット群 (星形成銀河),spec-1059-52618-497,909104f78970d86e2f45ef2883f81bb8b67e21ddc910d46778883775bab31083
ターゲット群 (星形成銀河),spec-1200-52668-251,4acf52865dd5a5c34fa9a836ecec96b699bcefac49a224749b35a1c5dc88d47b
ターゲット群 (星形成銀河),spec-1220-52723-547,dd373a4ab359a0808ae47de1f39f31519456d2059e2fe37d738e1e8450b15992
ターゲット群 (星形成銀河),spec-1275-52996-280,15d393a7056753404cd8f55c999fa682fa3549d416a3e76cac0623218c9fa1eb
ターゲット群 (星形成銀河),spec-1289-52734-139,742d62239856df1e640432b985c6020af1efc6e45b650440ff9ba341ea7aea55
ターゲット群 (星形成銀河),spec-1290-52734-189,fa136cd9d98471c8c1174c9c0dc9abb9a042f3437fb42a760d2ae2b4d97817ba
ターゲット群 (星形成銀河),spec-1307-52999-362,da00f53b4b75abad41db1a9eb98c4d845042490a958353682eaa0d522ec6b6d1
ターゲット群 (星形成銀河),spec-1308-53053-49,f1c265e9f7093ed1392efa801f1e82f0e4187beee97b71a529f985f2a16f01ea
ターゲット群 (星形成銀河),spec-1332-52781-327,c895185cd391eb93b4f7c5b9faa9c102fb8f84dec62090eec3771b8d2c19b2e1
ターゲット群 (星形成銀河),spec-1456-53115-538,7ea62d411d54689301a5378d5030e67f8448e3a72bbdc66eaa0de2f43810e35d
ターゲット群 (星形成銀河),spec-1464-53091-417,e9a22d0e792bf43596b4720c68c76e9edac63504177905cc954b3e252c1447c1
ターゲット群 (星形成銀河),spec-1595-52999-111,746da775534fe259908050ed576e5ac4db7d57b1114214aaa8c9c3ce7a5bfe2b
ターゲット群 (星形成銀河),spec-1602-53117-259,ad649127ca1decde4a441659dfe48844b486b8f1ff0f0118846fa0dcad617c49
ターゲット群 (星形成銀河),spec-1603-53119-416,f4e9e5c3eaea4915723e5f7ac5daa46a3240f051f627b48be1b4bf36569b34eb
ターゲット群 (星形成銀河),spec-1603-53119-461,4dafd4c31c50d0581e6e50e460b9a6ce7331382505b43df5201e699211c93255
ターゲット群 (星形成銀河),spec-1619-53084-450,29dc461e9c92c8adbd30525c35dc634cb3466a85795e31143188dfa2c3015210
ターゲット群 (星形成銀河),spec-1674-53464-486,c761b515ea1a3a9172f2e8ca209368e0ec67a77b13b285f84313ebe9c03b1033
ターゲット群 (星形成銀河),spec-1838-53467-225,87a2fb5e1647b7101e1358713d5bf6ecaf2eaa013e9f08d86575004ae4545db8
ターゲット群 (星形成銀河),spec-1872-53386-392,9b222ff2855f659dde1bc2c77f44cbad64d35ae3aa6303cd032c5833c556cff5
ターゲット群 (星形成銀河),spec-1923-53319-609,c3b9397b57e1e8cd07e127fef75d30c7c6b5fd85982149843b3d4f4028b9b288
ターゲット群 (星形成銀河),spec-1939-53389-213,8c87d29805c93d15474f6e6ab7179980fb0d9f1013449271607dc3ba9a3b0b44
ターゲット群 (星形成銀河),spec-1939-53389-419,c7292666a7933dedaced9eff2a10273d8ae710619819aad70cdebce6b296f93d
ターゲット群 (星形成銀河),spec-1942-53415-193,3f324cfc7f2850aef5fd3288d920b1c075767862eec8452a20a85a4409752384
ターゲット群 (星形成銀河),spec-1942-53415-266,3fd646a0c8684af29f7447672f27c2aac9c2f316794af043b4ead05f66813e31
ターゲット群 (星形成銀河),spec-1948-53388-287,decb62d2db7876511da90d1d5eb6c9b503e8520c644f7cedb46e6858f63cba4b
ターゲット群 (星形成銀河),spec-1949-53433-197,382abff765f0d833e4e3ad5a7d87d3c82b8dde9ad44f415fe4944cfe898e0241
ターゲット群 (星形成銀河),spec-1979-53431-281,42f23232a112fb3ff9bf368a772c346b8690eaae211292b2f330a90f9ee3234d
ターゲット群 (星形成銀河),spec-2021-53475-619,f61df7801274c7944d448ce1a31496df3228ae0599db7e583496c75f6a2d661e
ターゲット群 (星形成銀河),spec-2087-53415-613,b0c200321b8a858753311552d08ae072deedbf81338eb3deba4e3c10f2cb77cf
ターゲット群 (星形成銀河),spec-2089-53498-210,ffef8d5c93de8b92eb0264f2870c29488027c8abc26f9ba2e68fc9ab26e5ab91
ターゲット群 (星形成銀河),spec-2095-53474-591,967f1ee75b5e0e223b1e82d6f78b7c019028120d003f3c5af44c9f556212bef8
ターゲット群 (星形成銀河),spec-2107-53786-419,9b6bcb6c0b28618ae9d253620eb8ada9c874eb42d87431d38e15bf9722aee626
ターゲット群 (星形成銀河),spec-2122-54178-422,e8b86bcc06afc4aeb1e9fdc0294d5985de7230faf1ac5ecf02f559d8b7abee51
ターゲット群 (星形成銀河),spec-2215-53793-225,d4e14bf1dcfd2aff4e97a33aa9ea792b62cd82a090e8170ac2b8a4e862c74645
ターゲット群 (星形成銀河),spec-2227-53820-618,55247493a6ff576a7ed47fb4d59d405ea244c86f557b70e46128428ea69d4bdf
ターゲット群 (星形成銀河),spec-2234-53823-120,8e5227c0fc041958b609f3360645e76ed44703194a7155c17e40158728a390f9
ターゲット群 (星形成銀河),spec-2239-53726-402,59b390e44321485800151d76e005866001ac547a8c44c550fac5228266d31ff4
ターゲット群 (星形成銀河),spec-293-51689-181,0332d63ddda1adb487ac5086196c6ef7ea5b6421ef6a5a363d1b68bed4d70bcb
ターゲット群 (星形成銀河),spec-341-51690-151,1ed6900b0533c9bc486ffaed5a22a1e62a4ad63c2d71a0d5c574dd94bee894d2
ターゲット群 (星形成銀河),spec-409-51871-57,70542953df5ad07e844f64ddd90251678fb44ca905b49f223b59bf06b2b6c9d3
ターゲット群 (星形成銀河),spec-459-51924-153,3909113ad0616ec4d0a902a5c85fa6549695af1a8a89a391f085df71338bc467
ターゲット群 (星形成銀河),spec-528-52022-402,48fe8077f624b66ed78d74801bf94ad5174f1a1dd2e4037dcee65479c20e760f
ターゲット群 (星形成銀河),spec-528-52022-621,ecebeea330504a44364178bed46b13097ff962f490fd27e415eecab584e84e95
ターゲット群 (星形成銀河),spec-569-52264-450,5798666e05e83083081c520ef9421a5c98f80155e9795f1e9e2fc8a8d57ff867
ターゲット群 (星形成銀河),spec-658-52146-52,0e2085d8ce31a38aa0422ec21bcbcc03bf6aa4fdf1620a0030f66a7465767ce3
ターゲット群 (星形成銀河),spec-660-52177-64,59254a9d8e9839b5c49dd3e89e30f1df455113d48b7bd71c675fdd188e8d6aa3
ターゲット群 (星形成銀河),spec-744-52251-341,174612c9b68eee84d9548761e0907ba303a520fcb417a7e44a4b40e4dd2918ce
ターゲット群 (星形成銀河),spec-853-52374-146,be2794cb8056da9c072aebfc91b2dd7b828eb9a74431e2bfe4182bf3aefd454b
ターゲット群 (星形成銀河),spec-876-52669-35,9804c4dc780fabd6e917d9150d887f353b08a6087115575274e3abbadbe6ba0a
ターゲット群 (星形成銀河),spec-878-52353-69,599b6f4ae4448db35ac0d3b71387bb2773eb1afbed8c3428dd9d822bce8defcc
ターゲット群 (星形成銀河),spec-968-52412-390,481ae6fe6e458d3460566f307b6c10f3801f315fec3f6972095df251c140ee2f
ターゲット群 (星形成銀河),spec-984-52442-360,1ca951b68aba75a450323ffd6a63c62da7fa0af456c693848ca4bf8624ece77c
ターゲット群 (星形成銀河),spec-1231-52725-172,d0f04c891ee23e1c49ed4ca9df590f8ffc1a4386c7f949a37a65b2cbae2d4a9f
ターゲット群 (星形成銀河),spec-1277-52765-26,54c2d88fc149150c40e0e871cf6c3643a86548b309a964b13aca39b99956578d
ターゲット群 (星形成銀河),spec-1371-52821-106,bfb4b26eadaece9b8be88ff88cac177bdad5291a933a99cd5529a3bdb438b637
ターゲット群 (星形成銀河),spec-1451-53117-83,43422981f30e05c496df2d8d025e097f4e7dffaa77ce0ff66f03feb582574cf0
ターゲット群 (星形成銀河),spec-1592-52990-414,6a80b1e3459aad3087865959f00d6ee74ebef3c992374db544a10dd43b1a0537
ターゲット群 (星形成銀河),spec-1595-52999-430,db740d95592b476ca28339a5ea9754086ebf4420d28b1c19d749b1779ffbc5d4
ターゲット群 (星形成銀河),spec-1623-53089-309,a3b66ce05cdafb710027390458dddfe31e6add57b05cdc90a007d433b959f785
ターゲット群 (星形成銀河),spec-1665-52976-79,4104a61f55fe88eb40a7ef8391c75ac367003a774ef666aa41715f17537bc36a
ターゲット群 (星形成銀河),spec-1699-53148-259,80d556c972e66988c2341699ff884aa3da0ed550d523f06190b0518194211d28
ターゲット群 (星形成銀河),spec-1799-53556-251,2900a800e386abf864c83d47ec8bddcea027e5790f65d7c055f1396fb2338412
ターゲット群 (星形成銀河),spec-1801-54156-360,ad310eb99933b15af5d518e9673e29b81c7ae07d2d0050af53150b13966694e4
ターゲット群 (星形成銀河),spec-1803-54152-535,bef2c67258f9c1552c0c0196288706c3bd7374da4186fe18c1aa3d3f3a169b83
ターゲット群 (星形成銀河),spec-1803-54152-582,9acfd3d1ec95ff91c25c911a6dae280e356920e332f719b73d4efd9494aa30a9
ターゲット群 (星形成銀河),spec-1805-53875-344,d6c771d46dd76cb2388a9f206a633d993fce82982ee758302ac226f030f89890
ターゲット群 (星形成銀河),spec-1806-53559-207,5df427450347840df5f0c1ff3bda84cdf81d88391b95e8a57728cd06a2744fdf
ターゲット群 (星形成銀河),spec-1994-53845-536,5303c222f0f18803a1daf02cf4089f4861aea42f33a0a0a1c2cc269d49a6dac5
ターゲット群 (星形成銀河),spec-1995-53415-391,7d22c11cbe9be8d5d8b771d5ea7a3d0324207e905319c47df73f5b90ce0419f6
ターゲット群 (星形成銀河),spec-2218-53816-575,15d57ac39205c3dfe097ce05f34fd9cc1d3c6265d60427c9fea80934f40f884c
ターゲット群 (星形成銀河),spec-2225-53729-451,80e07875bfe4c60f73d06e30ac8ce0d05ea772e6ccd0bea36804a7f346d30c19
ターゲット群 (星形成銀河),spec-2238-54205-410,3552593cd35c6b303e4d32deffadedfaa0589d785dfa95a8036100ad3d9f6eec
ターゲット群 (星形成銀河),spec-2239-53726-597,5fbcdea1cbf9147cafc44e7b327d8b6953c073f9e819b888740116e1268954aa
ターゲット群 (星形成銀河),spec-2269-53711-121,b6dafd20a6a047a31550225b48024372415b3e4b409fa938bb33e431d4e9401c
ターゲット群 (星形成銀河),spec-2298-53737-56,4d19664fe21d905cfc0a57c9bb73d9c1de184d55b5d57ae08cf9b7871bc4e742
ターゲット群 (星形成銀河),spec-2362-53759-62,8c6fffd341051ec85fcfa8648e8c31d25466af53759c8a07562f11555d8f19ca
ターゲット群 (星形成銀河),spec-2507-53876-472,9a9b4bb72c540cfc91a564c5cd4c84c4c930d458d467a03ae44fb22eb9085b71
ターゲット群 (星形成銀河),spec-2509-54180-264,3506abce6f4ff12aa03232d07798992ed3a6bddca21b1c2e77ca41ae3a47ca1a
ターゲット群 (星形成銀河),spec-2511-53882-65,bd5b1c32412a9a5d7cdc74b71beaa656b8b5582fd9ce921d75fe51494ad1c95b
ターゲット群 (星形成銀河),spec-2595-54207-128,add9430a98fd4e358f1fa4c1bb15c627a9f5a4bb3921dfc0df815b6c4f6f772a
ターゲット群 (星形成銀河),spec-2604-54484-27,09aeea6036d87edccb0092fc8c5f675cd5fc6f3eb3035b558623530358b9f80f
ターゲット群 (星形成銀河),spec-2608-54474-531,add540d1e8fd82189d1b2700b8dc7aef658bc1685d4dd470b9451891c0a51de2
ターゲット群 (星形成銀河),spec-2644-54210-48,4642cadd22c7e6b8a0eff78d6b5f91b0b0dfd0008b4c0f5258c2488f16c510d1
ターゲット群 (星形成銀河),spec-2657-54502-557,3a09f6cb02b2a1dace03724076ca890a4fc3ea62d2ea40918c69f329611935ca
ターゲット群 (星形成銀河),spec-2657-54502-585,4c0dcd97da26cf31b8323f4e2945b2ba7f99d2180d382a38875e18f9d56ebd4a
ターゲット群 (星形成銀河),spec-2659-54498-62,a00e75bed6a5e36de07e8269d76e453c24918c08d2f461f8479b81e5315a8bab
ターゲット群 (星形成銀河),spec-2759-54534-619,d1b5124eb544c6f74eaf2954ffacf15fa27997234bfa4ab3d230e677e7c266d4
ターゲット群 (星形成銀河),spec-2769-54527-285,7fd0d61589dec485737f37fcc62ebbbddb88ee7e06b9ee78184343f1d48e87f5
ターゲット群 (星形成銀河),spec-4840-55690-185,82332b608b05357dabbd1acb7057ad44bc10ff8fe2f18f0b9a70a1485432052a
ターゲット群 (星形成銀河),spec-4978-56036-630,1dc55076294349449a1e1aea3e16c0b978a27ebf9406c94f16c6706b4be0ff72
ターゲット群 (星形成銀河),spec-5197-55828-952,9968c8a3899f04dba177ecacbf0b12d0620f749493656ab6ed4b842f16e6513e
ターゲット群 (星形成銀河),spec-5435-55982-362,41779d8c996691be7a19f8a876052ae6e3c357d557fa65ee144e6fa18d6e6666
ターゲット群 (星形成銀河),spec-6810-56447-622,4f5280f8412d0ae2c27bd985593cb69957c11d982c4d1a7b4dbe5e57c3e57ed8
ターゲット群 (星形成銀河),spec-351-51695-194,63b19c602bea0abe8206c9e808137498b01c6c24d84cf00e0cab711328b77006
ターゲット群 (星形成銀河),spec-387-51791-192,9de611cf7df0f3e14314fe7d028dab1410db3f930affbf2adcb12a1e71a1d7d4
ターゲット群 (星形成銀河),spec-399-51817-587,bc5df91335e88eaa1504aced489b4652cd63a853ac89aaffa1ffce526f9829d9
ターゲット群 (星形成銀河),spec-409-51871-41,21652dc18613a0f4d6109568c940c5dc59381ca591c9a978b57c89fc8aa16291
ターゲット群 (星形成銀河),spec-443-51873-132,68b58678c7d8911b3607127062070425808ed2a3cbaf058be7c077e97c80d023
ターゲット群 (星形成銀河),spec-456-51910-275,434549cf89844f8c4615fab29a42c26aada3d764b4ed68a55a0f4c842a31a911
ターゲット群 (星形成銀河),spec-530-52026-79,8372db77c74c598b9f562ab9e03cebe6aaebf91be429bf76d50cd7dd72161a0f
ターゲット群 (星形成銀河),spec-530-52026-410,f4f54202f8d555d61a7d0a0011b7e8362f59816735a4684832558cd6ad5287f4
ターゲット群 (星形成銀河),spec-547-51959-441,77e1244356fac3049ab8344434d09b0b8db6aa3f0fab500c0e75bbd47db1435d
ターゲット群 (星形成銀河),spec-550-51959-589,d6b0dff8a1506a32695650b0f018c076324ca26286bee05275f6f2e757cb7aa7
ターゲット群 (星形成銀河),spec-551-51993-304,01628ba2ad276cc4921eb16658d16b2dc12ec01acc850b75a8f4da1f4fdf00ce
ターゲット群 (星形成銀河),spec-624-52377-613,f92b28f394f32a14381eb70dfb5287eecff5ccdbf0b7a5f32fe6e4be779b0ca4
ターゲット群 (星形成銀河),spec-659-52199-554,f8ec6f3564cd93a969f2a533c8df57920d3b43a6b91de8eefe62c2a8a9059e96
ターゲット群 (星形成銀河),spec-732-52221-617,104fe9555529aa4ee808f64221792bf64335db42c8e9350d1918cbdbf15e2ba0
ターゲット群 (星形成銀河),spec-773-52376-223,ffa10be90d7211c4e966f12e6a0a3b86fdd917c22fa9f365728024248b94cec1
ターゲット群 (星形成銀河),spec-774-52286-116,6f3c12ff19f1200b09217e963d02db8390484fd07607fcb4e99a6347d0ea3bf6
ターゲット群 (星形成銀河),spec-850-52338-571,4b0a02c5cfcd7fcc29545d3cbf6f1f7160458044abc5c6ac190319f23fcf7709
ターゲット群 (星形成銀河),spec-853-52374-331,6d3a2cb05f12a2bbfcdf338a9d0432f0631f42142fcb7bdb9f33e03939f4e074
ターゲット群 (星形成銀河),spec-854-52373-592,1890c24fa9ce25f6eb2a7bcac590c7978d36a8e7d4f6e31eb25d6da19dec2666
ターゲット群 (星形成銀河),spec-968-52412-376,1a1055654fa51ad8180a85da49c7b266a3645affbb8b8153fbe9888cc1717848
ターゲット群 (星形成銀河),spec-970-52413-441,d6b139d01ff8ceb075eaf15e5cbba25f017498758e54bfe5df8e0046f688278b
ターゲット群 (星形成銀河),spec-983-52443-599,aa59ce20d07f65ae871ee23fc61fd95c1d0d582cd7248face3e04e29d0e857d7
ターゲット群 (星形成銀河),spec-984-52442-307,9fad3341ba3229be76ad2a9b7cbc9ce250b20af7d300a3b7f140ccacf79ccb20
ターゲット群 (星形成銀河),spec-1334-52764-26,316a8e828c6ab090b9a6741ddb170a757d3a445c5662bb60817d470b8b75648f
ターゲット群 (星形成銀河),spec-1357-53034-201,53fed31231d8a8ec8c290fb17aab1353d0abb365773c66fdb13b9c83fe5c6aaf
ターゲット群 (星形成銀河),spec-1357-53034-486,b0e0c0552b3592cd207da26aaa77a9f835aaaad4bd593810b1f1fd4aedd13db2
ターゲット群 (星形成銀河),spec-1435-52996-345,29bf25d4f387987be1b66f5cb71df6db5aba0bb9832c98ee870cdf22ada62943
ターゲット群 (星形成銀河),spec-1447-53120-507,c97f7b2ab3dfee8f3c0303175cabf7755b81c6bb80440b96fec86a77596f81c2
ターゲット群 (星形成銀河),spec-1458-53119-13,e7857c4de6e5130b9371ae0ae86bf87b73633eaece3af11ce40436ec2dc8d148
ターゲット群 (星形成銀河),spec-1748-53112-166,98d66d95c75521f1be20d37e1a78167ebb3ad5bf66582b0b54e1e20da39c4008
ターゲット群 (星形成銀河),spec-1764-53467-133,c73d9af960a4a49fbac393b0a6b5182e19fbae7c7f72ae8a96aa317d26453135
ターゲット群 (星形成銀河),spec-1788-54468-74,66384ca8fb66349eb59edfec5746e8aafa9cf07e4b010c31481a65aa6ef21fe7
ターゲット群 (星形成銀河),spec-1791-54266-168,4da9b9b855c98b6965891d84e1796d66543afbff5f3ed7e64e650fe4f0d1a4fa
ターゲット群 (星形成銀河),spec-1795-54507-260,80e1d68fe8f44f7101ad4715c946d9740f98683cfcb3af31885d5851cf04a8eb
ターゲット群 (星形成銀河),spec-1801-54156-79,8fd3e760543731644e8dc76cb935c9a147ae0e943c3c91b57efd50cedaa02c2e
ターゲット群 (星形成銀河),spec-1801-54156-484,df55e5e522e51aee93124c32b2a1edc6bf61d088ccce9ab7128da18bc74d3cfd
ターゲット群 (星形成銀河),spec-1807-54175-297,ba636995fc63b87911684a138d6a5a0d77ce8ce3437c0d38288114a1c1d37a13
ターゲット群 (星形成銀河),spec-1808-54176-400,615490d01bc2ad68f0b0006749c4d6332d18700da0da5d6b6c1984c98a95f341
ターゲット群 (星形成銀河),spec-1868-53318-540,e2bd814ec9f6b6370e7585e1d9a91b6bad0cce58c9069f6ae4542a0be9b5cec3
ターゲット群 (星形成銀河),spec-1941-53386-400,6ea9d7b0c2dd7d79cde1f56e4799a85f353ca691e09e15928e96128f2999d360
ターゲット群 (星形成銀河),spec-1959-53440-379,4a4e08b821a1a03c9955f3435b82d51b9bc21f4dbb24e171682e1f6cb3ac41ce
ターゲット群 (星形成銀河),spec-1975-53734-250,12643bdf471fe3737cbb2818feb997c82f272948535bd0265794e5160d9a3cba
ターゲット群 (星形成銀河),spec-1984-53433-114,26fb7b6affaf4c32cf51be42134b652e0d48ba0b3e0c54230ac111de6e467d40
ターゲット群 (星形成銀河),spec-1987-53765-131,1f69c4bce0c36971b63d6d006da1f01498ae63e5fbcd3f151db3086c56794233
ターゲット群 (星形成銀河),spec-1993-53762-45,e4a84740872ee4faf7c43495af62e88a36fc95c55dc748dc327e89ffeefb3529
